업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
일진아구찜,"아귀찜,해물찜","주인이 바뀌었다고해서 내심 걱정하며 시켰는데
걱정이 필요없네요 오히려 더 친절하고 맛도 좋아졌어요 ~~!!",서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",주인이바뀌었다는데...,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜","사장님이바뀌어서예전에그맛이좀덜합니다.
좀2%부족하다해야하나요",서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",굿,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",10년가까이 다녔는데 카운터 사람 바뀌더니 맛이 좀 바뀐거 같네요...,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",자주가요,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",옛날 그 맛이 아니길래 이상하게 생각했는데 주인이 바뀌었군요ㅠㅠ  여사장님 계실 때 단골이었는데 너무너무 아쉽습니다ㅜㅜㅜㅜㅜㅜ,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜","사장님도 친절하고 맛있어요.   
양도 많아서 너무 배불러뇨",서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",여기 사장님이 바뀐건가요.. 그 카운터에 젊으신 사장님 안계시고 다른분이.. 먼거리에서 왔건만..,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",굿,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",ㅇ,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",.,서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜","금방 친구랑 다녀왔어요. 이번이 두번째 방문인데 항상 친절하시고, 양도 푸짐합니다! 서비스도 엄청 좋구요! 앞으로 아구찜은 여기서만 먹을거에
요!!! 진짜 강추 합니다. 주의할점: 예약 및 자리가 다 차있는 경우가 많으니 미리미리 가시고 가더라도 너그럽게 기다리셔야 합니다!",서울특별시 동작구 여의대방로24길 93 (대방동),1건
일진아구찜,"아귀찜,해물찜",시간적 여유와 배고프지 않은 정도의 식욕이라면 계속 방문하고 싶은 아구집,서울특별시 동작구 여의대방로24길 93 (대방동),1건
가야,"족발,보쌈","맛있습니다. 근데 화장실에서 올라오는 냄새인지(실제로 화장실 가는 방향 쪽에 착석함)... 뭔가 그 특유의 냄새가 나서 찝찝했습니다. 설마 화장
실에서 나는 냄새는 아니겠죠? [**수정_추가: 아마 새우젓 삭힌 냄새 같기도 하고요. 여튼 맛있어서 종종 갑니다] 음식들은 다 좋았어요. 반찬도요.",서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈","중앙대 맛집 상도역 5번 출구 
가야로스트보쌈 
귀한 청년들과 귀한 만남 하고 갑니다~^^",서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",계산하고나갈때 마스크를 지급해주시는건 좋습니다. 하지만 직원교육은 좀 시키셔야 할것같습니다. 뽕잎냉면은 비빔도 있냐고 질문했더니 대답이 있을걸요 하고 가시더라구요. 사장님 불러서 컴플레인을 걸까하다가 어버이날이라 참았습니다. 족발도 나오자마자 식어있고 굳어있네요. 솔직히 말씀드리면 다시는 안갈것같습니다.,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",반찬이 일주일에 한번씩 바뀌나요? 반찬들이 맛있네요. 셀프 리필도 되서 넘 좋아요. 보쌈정식 먹었습니다.,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",고기가 부드럽고 맛있어요. 반찬도 맛있고 이모님 친절하세요. ,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈","보쌈이 너무 맛있고 
반찬도 깐끙하고 
친절하고  너무좋아요  ",서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",맛있는데 띵똥벨이 없어서 아쉬워요,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",배달비가 있어서 주문하고 픽업하니 좋네요,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",고기 야들야들 넘맛나요 보쌈김치도 맛있고 같이나오는 된장국이 너무너무 맛있네용,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
가야,"족발,보쌈",넘넘 좋았어요~,서울특별시 동작구 양녕로 286-1 (상도1동),"2,164건"
탕마루,"찌개,전골","음식 나오면 사진부터 찍는다는게 한입먹어보고 맛있어서 먹다찍었습니다~;;
반찬도 맛있고 찌개, 계란말이 다 맛있네요~
손님도 많던데 맛집인가봐요!!",서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",생각보다 맛있어서 좋았어요. 가격도 적당하고 해물김치전은 기름이 좀 많아서 별로였지만 ㅜ,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골","지인이 맛있다고 추천해서 양푼 갈비 김치찜을 포장해왔습니다~ 집에서 한번더 데워먹었는데 얼큰하고 시원하니 맛있네요^^ 갈비도 연하고 맛
있습니다~ 다음번에는 다른것도 먹어봐야겠어요~",서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골","생고기를 먹을까 소세지를 먹을까 고민하던중에
나타나신 사장님께서 섞어서도 가능하다는 말씀을 해주셔서 먹어봣는데ㅠㅠ 느무 마시써요...
나올때 사진찍는다는게 너무 맛있어서 먹다찍은 사진밖에없네용..ㅎ 탕마루 진짜 모든음식이 맛있네용ㅠㅠ 담엔 뭘시킬까 벌써 고민되요ㅎㅎㅎ",서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",메인메뉴인 김치찌개를 먹으러갔다가 갑자기 땡겨서 제육2인 시켜먹엇어요~ 2인분부터는 된장찌개를 주신다네용~^^ 된장찌개도 맛있고 제육도 너무 맛있어요~ 쌈도주셔서 쌈밥집간것같앗어요~ 김치찌개 맛있는줄은 진작알고 단골이지만 모든메뉴가 다 맛있고 좋네요~^^ 더 단골될거같아요!,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",김치찌개 맛있어요.,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",사장님 너무 친절하셔요,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",😁,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",^^,서울특별시 동작구 동작대로29가길 10 (사당동),2건
탕마루,"찌개,전골",굿,서울특별시 동작구 동작대로29가길 10 (사당동),2건
두리김밥,김밥,괜찮았다.,"서울특별시 동작구 성대로 52, 제지1층 제B08호 (상도동)",1건
두리김밥,김밥,"나쁘지 않았지만, 특별나게 좋지도 않았다.","서울특별시 동작구 성대로 52, 제지1층 제B08호 (상도동)",1건
두리김밥,김밥,ㅋㅋ,"서울특별시 동작구 성대로 52, 제지1층 제B08호 (상도동)",1건
두리김밥,김밥,ㅋㅋ,"서울특별시 동작구 성대로 52, 제지1층 제B08호 (상도동)",1건
두리김밥,김밥,자주이용해요~~~~^^,"서울특별시 동작구 성대로 52, 제지1층 제B08호 (상도동)",1건
써브웨이중앙대점,샌드위치,"후레쉬한 야채가 땡길때 최고~
타 매장에 비해 야채를 많이 주지는 않아서 아쉬워요...",서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,서브웨이는 언제나 맛있어욤 근데 매장이 좁고 사람이 많아서 매우 복잡시러워여 ㅠ 그리구 정신 없다보니깐  야채빼는거나 소스 안 물어보시더라구여...ㅜ,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,"살면서 나쁜리뷰 처음 남깁니다. 근데 양심이 없는거 같아서 남겨야 겠어요…; 알바가 친절해요; 안되는걸 전부 설명해주시는게.. 사장님 경영이
상하게 하시네요 다른 리뷰들 보시면 야채 적다는 말 정말 많은데 리뷰들은 보시나요? 대학가 앞에 샌드위치 파는곳이 여기뿐이라 장사 잘되셔서
경영지침이 그런지 모르겠는데 너무 양이 심각하게 적더군요.   저는 양파를 좋아해서 매장마다 넣어주시는 양을 보고 더넣어달라고 부탁...",서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,"학교앞이어서 어쩔수 없이 갑니다.  전화도 잘 안받고 친절하지도 않고 뭐 좀 더 넣어달라고 해도 억지로 억지로 주는듯… 바빠서 그런거 이해하
더라도 기분나빠서 정말 가기 싫음",서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,항상 바빠보이셔서 패스트섭 주문해도 늦게나오네요ㅠ,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,원래 채소를 타매장에 비해 안넣어주는건 알았지만...심각하네요..ㅎㅎ 한입 베어물고 깜놀. 샌드위치의 두께도 특히 이태원점이랑 비교해서 심각...,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,야채와 소스 넉넉히 주세요 ㅠㅠ ,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,에그마요 맛있게 먹었습니다~~~,서울특별시 동작구 흑석로 79 (흑석동),0건
써브웨이중앙대점,샌드위치,맛나요!!,서울특별시 동작구 흑석로 79 (흑석동),0건
프린스치킨,"치킨,닭강정",친절해요,서울특별시 동작구 여의대방로 22 (신대방동),3건
맨날술이야,요리주점,진짜 맛있어요!,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,맛있어요,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,좋아여,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,ㅎㅎ,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,좋아요~,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,좋아여,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,좋아여,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
맨날술이야,요리주점,"장승배기에 가장 사랑하는 인생술집!
사장님 혼자서 저렴하고 맛난 안주를 뚝딱뚝딱 해내신다. 겨울철에는 과메기, 봄철에는 주꾸미 등 제철 안주를 기다리는 재미도 있다. 특히 여기 김치찌개는 전문점보다 맛있다.","서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",1건
스카이피자,피자,깔끔한 내부라 먹기 좋네죠,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,깨끗해서 좋았네여,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,위치도 가깝고 가격도 합리적이에요!,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,치즈크러스트 추가 4천원이나주고 한건데 치즈가 거의 없어요...,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,굿,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,굿,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,기생충 촬영지! 싸고 맛있어요,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,고구마피자 맛있어요,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,굿굿굿,서울특별시 동작구 노량진로6길 86 (노량진동),8건
스카이피자,피자,기생충에 나온 피자집. ,서울특별시 동작구 노량진로6길 86 (노량진동),8건
페리카나,"치킨,닭강정",너무 친절하시고 맛있어요ㅎㅎ,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",맛있었어요 ㅎㅎ! 이번주에 다시 먹으러 가려고 합니당,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",옛날 통닭집,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",맛있어요,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",굿,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",굿,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",신선해요,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",굿,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",군,서울특별시 동작구 사당로 168 (사당동),3건
페리카나,"치킨,닭강정",굿,서울특별시 동작구 사당로 168 (사당동),3건
큰손 갈비,한식,건강한밥한끼먹고싶을때,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,가격대비 가성비가 좋고 맛이 있어요,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,맛나요,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,굿,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,맛있어요,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,갈비 제일 맛나게 하는집 굿,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,굿,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,지인이 가자고 해서 왔어요,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
큰손 갈비,한식,,서울특별시 동작구 장승배기로27길 7 (노량진동),2건
섬마을일식식당,일식당,"삼치구이 맛집
밑반찬 다양하며 정갈하고 맛있음
",,0건
섬마을일식식당,일식당,굳,,0건
섬마을일식식당,일식당,알탕이 맛있어요,,0건
섬마을일식식당,일식당,굿,,0건
섬마을일식식당,일식당,완전맛있어요,,0건
섬마을일식식당,일식당,굿,,0건
섬마을일식식당,일식당,^^.....!!,,0건
섬마을일식식당,일식당,굿,,0건
섬마을일식식당,일식당,회덮밥 진짜 맛있어요,,0건
섬마을일식식당,일식당,굿,,0건
고기먹으러,돼지고기구이,맛있어요,서울특별시 동작구 흑석로8길 3 (흑석동),288건
고기먹으러,돼지고기구이,맛있어요,서울특별시 동작구 흑석로8길 3 (흑석동),288건
고기먹으러,돼지고기구이,,서울특별시 동작구 흑석로8길 3 (흑석동),288건
고기먹으러,돼지고기구이,,서울특별시 동작구 흑석로8길 3 (흑석동),288건
고기먹으러,돼지고기구이,,서울특별시 동작구 흑석로8길 3 (흑석동),288건
상도로3가,포장마차,"직원들 고객응대에  개선 되길 바라며 후기남깁니다 주문 받는직원이나 뒤에서 정리하는 직원들 자판기마냥 키오스크 주문후 음료 내놓고만 싶
은 것같네요 테이블 안닦여 있어서 직접가서 물티슈 한장 부탁하며 테이블 닦겠다고 해도 눈 마주치고 얘기듣더니 대꾸없이 물티슈 올려놓고 뒤
돌아 본인 할일 합니다 인상은 말걸지마 표정으로.. 함께 방문한 친구가 주문후 키오스크 첨이어서 직원에게 문의했으나 알려주지도 않고 ...",서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,커피 맛있어요~~ 카페모카 맛있어요 ㅎㅎ 크림 듬북 ㅎㅎ,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,따뜻한 아메리카노 향이 좋아요~,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,커피맛있어요,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,커피가 맛있고 가성비가 좋아요,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,시끌뻑쩍 저렴하고 좋아요~,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,가격대비 맛있어요.,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,굿,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,메가커피 좋아요,서울특별시 동작구 상도로61길 40 (상도동),4건
상도로3가,포장마차,굿,서울특별시 동작구 상도로61길 40 (상도동),4건
푸라닭 노량진점,"치킨,닭강정","종종 배달주문하거나 포장. 흑석동 상도동 노량진 푸라닭 세 군데 모두 먹어봄. 친절하심. 그런데 스피드에 신경써서 그런지 닭이 덜 익을 때가 있음. 빠른 음식 좋아하는 사람에게는 좋으나, 나처럼 느리게 와도 제대로 된 음식 먹고 싶은 사람에게는 비추천.","서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정","포장해서 먹었어요
소스도 부족할까봐 신경써 주시고 친절하셨어요 
잘먹었습니다 ","서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",투움바 존맛탱구리리리릴,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",포장 2000원 할인!! 맛있게 잘 먹었습니다,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",만족스럽게 잘 먹었습니다,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정","한시간 걸린다더니 진짜 엄청 빨리 왔어요~!
고기도 따끈따끈 맛있었고요!
치킨은 푸라닭 순살이 진짜 진리에요~","서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",친절하고 맛있습니다,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",맛있었어요~ 근데 콘소매이징은 반마리만 먹으면 더맛있게먹을수있을거같은데 한마리만가능한게 아쉬워요~ 콘소메이징은 뭔가 처음먹을땐 진짜 맛있지만 점점갈수록 질리는 스타일이라..^^; 아그리고 치즈볼 완전 존맛탱....,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정","매번 배달시키다가 매장에서 처음먹어보는데 바로나온걸 먹어서 그런가 훨씬 맛있네요!!
순살로 먹었는데 먹기도 편하고 치즈볼도 생각보다 양이많아 오랜만에 배부르게 맛있게먹었어요~
단골예약이에요!!","서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
푸라닭 노량진점,"치킨,닭강정",진짜 푸라닭 지점 중에 단연코 최고일 듯!! 사장님 너무 친절하시고 양도 많고 무엇보다 치킨이 진짜 야들야들하니 미쳤어요🤤🤤,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",0건
정직한김치찌개,"찌개,전골",양이 너무 많아서.. 2인분 시킨줄 알았어요 정말 맛있구 밑반찬도 넘 맛있었어요 ㅎㅎ,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",스팸 김치찌개 계란말이 밑반찬까지 짱 맛남. 집밥같음 ㅎㅎ,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",맛있어요,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",진짜 너무너무 싸고 맛있어요 와우...,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",돼지고기 김치찌개가 예전과 맛과 양이 너무 달라서 아쉽네요 ㅠㅠ,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골","주인이 바뀌셨는지 맛이 많이 달라졌어요
고기두께나 양도 차이가 많이 나네요",서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",굿,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",날씨가 쌀쌀해지니 생각나는 김치찌개~~~,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골",😔,서울특별시 동작구 서달로15길 24 (흑석동),1건
정직한김치찌개,"찌개,전골","예전과 주인분이 달라진거 같음
같이 곁들여주는 반찬도 맛있음",서울특별시 동작구 서달로15길 24 (흑석동),1건
포대포소금구이,"곱창,막창,양","이집은 노량진에서 유명한 오감만족 바로옆집 배우 하정우랑 이시언 단골집인듯. 퇴근후 금방 만석에 웨이팅도 있었음 모듬곱창 먹어봤는데 노
량진에선 곱창인지라 가격이좀..  모듬중에서 곱창이 맛있었고 사장님 친절하심~",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양","극강의 고소함을 자랑하는 소곱창
분위기도 맛도 다 잡은 곱창집",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양",마시써용,서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양","맛있어요 :) 
진짜 오랜만에 갓는데 여전히 맛잇어용",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양","하정우 단골집이라고 사람 많다는 잘못된 정보로 기대하며 갔는데 실망이네요
 손님도 저희 합해 두테이블 (토욜저녁 )
맛도 평범입니다",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양","세상 이렇게 맛없는 곱창은 처음이다. 곱창이 맛없기도 힘들텐데…미리 데쳐서 주는것같은 차가운 곱창들, 곱도없고,곱창 기름은 하나도 제거안
하고~ 곱창굽는 장소도 너무 비 위생적이고, 예전 생각해서 오랜만에 갔는데… 너무 합니다 . 정말 !!!",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양",맛있게 먹었어요~~,서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양","두번째방문인데 넘맛있는데
문제가있네요
너무과음해서 곱창먹은 개가되요",서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양",친절해요 ,서울특별시 동작구 장승배기로 139 (노량진동),1건
포대포소금구이,"곱창,막창,양",짱맛집입니다 !,서울특별시 동작구 장승배기로 139 (노량진동),1건
개구쟁이호프,"맥주,호프",,서울특별시 동작구 사당로16길 61 (사당동),0건
사당돈,돼지고기구이,목살이랑 껍데기 먹었는데 두 메뉴 다 맛있어서 만족!  껍데기는 맛있는데 양에비해 좀 비싼 것 같아요 맛있게 잘 먹었습니다😆👍🏻,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,오겹살 짱맛 갈막이살도 잘 구우면 육즙 가득차서 괜찮아요 반찬으로 나오는 미나리가 신의 한 수,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,"저희는 오겹살 2인분 + 된장술밥1 / 공기밥 1 > 목살 2인분 > 껍데기 1인분 순으로 오더했는데 오겹살이 제일 쫀득하니 맛있는 것 같았어요! 목살
은 처음에 나온 양 보고 너무 적은 거 아닌가 했는데 막상 가위로 잘라보니까 꽤 많더라구요 ㅎㅎ 웨이팅이 있었지만 그래도 잘 먹었습니다!",서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,왜 기다려서 먹는지 도무지 이해가…  가격대비 양도 너무 적고 직원분들 친절 하지도 않고  가장 중요한 맛도 그냥 무난하네여  다신 안갈듯여 ㅠ,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,운 좋게 웨이팅 없을 때 들어갔는데 1시간도 안되서 웨이팅 걸리더라고요 개인적으로 맛있었어요 근데 젓갈볶음밥이 약간 짰어요 그거 빼고는 좋았어요❤️,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,껍데기가 너무 쫄깃하고 맛있어요,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,지나가다가 그냥 들렀는데 맛있어요!! 양배추절임이 새콤하니 맛나여,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,사실 왜 맛집인지 모르겠어요 ,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,엄청 먹고왔네용ㅋㅋㅋ 목살 맛있어요!!!,서울특별시 동작구 사당로30길 159 (사당동),1건
사당돈,돼지고기구이,인생목살이에요!!,서울특별시 동작구 사당로30길 159 (사당동),1건
고바우식당,돼지고기구이,"소금구이 갈매기살 껍데기 고기도 부드럽고 너무너무 맛있었어요 사장님 너무 친절하시고 양도 많아요!! 이런날씨에 야장에서 먹으면 완전 짱👏
👏 완전 추천추천👍",서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,"오랜만에 방문!!! 여전히 건강하시고 여전하신 사장님과 사모님♡ 입에 고기칠 좀 하러 다녀왔어요ㅋㅋ 역시 껍데기가 쵝오>_<♡ (이번에는 껍데
기를 하나도 다 못먹고 왔다는.. 다시 생각해도 아까버 죽것네ㅠㅠㅠ) 거의 20년 가까이 되어가는 단골가게인 고바우는  맛도 사장님도 절대 변하
지않으심>_<♡♡ 오래오래 그곳에 계셔주시와요~~ 그래야 껍데기 오래먹지엿!!♡♡♡  늦었지만 새해복 많이받으시고  올해에는 아프신...",서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,갈매비 소금구이 굿굿ㅎㅎ,서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,3인분.,서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,ㅈ,서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,고기가 맛있어요,서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,"십년이상 단골집이에요ㅎㅎ 사장님께서 직접 고기도 가져오시구.. 계속 계셔주셧으면 좋겠는 가게입니당~ 소금구이가 기본이지만~ 전 이곳 돼
지껍데기 때문에 간답니당ㅋㅋ 여기저기서 껍데기 많이 먹어봤어도 여기만한데   찾은적이 없어요ㅋㅋ 소금구이는 같이먹는 사람을 위해시키고 
전 껍데기만 최소 2개에서  최고 3개까지는 먹는다는ㅋㅋㅋ 사장님~ 오늘도 역시 잘먹고 갑니다^^",서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,"양적고. 요청하면 느리고. 먹고 배아팠어요
갈매기보다 소금구이가 더맛있네요",서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,"주먹고기 ㅅㅌㅊ
갈매기 ㅍㅌㅊ
옛날 노포, 노상가능 다만 주변이 쓰레기가 많음",서울특별시 동작구 대림로 42 (신대방동),1건
고바우식당,돼지고기구이,"몇년째 단골인지모릅니다~  최소 15년이상은된거같네요ㅎㅎ 다 맛있지만 요기는 돼지껍데기맛집입니다ㅎㅎ 처음 방문했을때부터 요기 껍데기
먹고 어디가서 껍데기 못먹슴당ㅎㅎ 항상 잘 먹고잇습니다 사장님♡ (아!! 혹시나해서 덧붙이지만..  생고기나 껍데기 잘못드시는 분들은.. 비싼곳
가셔서 비싼 고기 사드세요^^ 자수성가하신 사장님 사모님한테 말도안되는 악플을 다시는 분들은 좀 자제하셔야할꺼같아서 별것도아닌 ...",서울특별시 동작구 대림로 42 (신대방동),1건
대방싸리집,"사철,영양탕",부모님과 함께갔어요. 좋습니다.,"서울특별시 동작구 여의대방로26길 24, 201,301호 (대방동)",0건
대방싸리집,"사철,영양탕",Ok,"서울특별시 동작구 여의대방로26길 24, 201,301호 (대방동)",0건
대방싸리집,"사철,영양탕","갈비살,목살 추천.","서울특별시 동작구 여의대방로26길 24, 201,301호 (대방동)",0건
