업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
와플마레(Waffle mare),카페,"가격대비 커피 맛있어요
와플은 더더 맛있어요","서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
와플마레(Waffle mare),카페,와플이 맛있어요,"서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
와플마레(Waffle mare),카페,ㅇ,"서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
와플마레(Waffle mare),카페,굿굿,"서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
와플마레(Waffle mare),카페,일주일에 한번은 오는 카페입니다~! 저렴하니 괜찮고 와플도 맛있어요!,"서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
와플마레(Waffle mare),카페,크림치즈와플 맛있어요.,"서울특별시 동작구 보라매로3길 29, 1층 16,17호 (신대방동, 해태보라매타워)",0건
장승황소곱창,"곱창,막창,양","사장님이 직접 불조절도 해주시고 구워주시고 반칠리필도 잘해주시고 직원들도 모두 친절해요~ 맛도 끝내주구요~ 먹고나서 뒤돌아서면 또 먹고
싶은 곱창맛집입니다~볶음밥도 너무 맛있어요~!!!","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",맛잇어요 반찬도 소박하지만 맛잇엇어요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양","재료가 신선하고 맛도 최고입니다~!!
사장님과 직원분들도 친절하여 좋은 분위기에서 맛있게 잘 먹었어요~
노량진에서 최고로 맛있는 곱창집입니다~","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",굿,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",꿋,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",직원분들 너무너무너무 친절하셔서 갈때마다 기분좋게 먹구와요.,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",조아요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",소곱창 최고...... 사장님도 친절하세요. 단점은 화장실..... 밖에 있고 다른 가게도 같이 써서 엄청....네.......(할많하않),"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",맛있어요 깔끔합니다,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양","여기 사장님과 이모님이 대구 직송으로 오는 걸 직접 선별해서  혹여 그 날 물건이 안좋으면 그 메뉴는 한정적으로 판다고 해요! 그래서 그런지.. 
와 대창 크기가 장난아니에요 보통 다른 집가면 대창을 구우면 쪼그라들어서 엄청 작잖아요? 여긴 구워도 진짜 커요  육즙도 장난아니고 잡내 진
짜 1도 안나요 친구가 소개시켜줫는데 진짜 맛집이네여 ㅎㅎㅎㅎ 다 맛있었지만 저는 대창이 젤루 맛있어요!!","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",굿,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",좋아요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",굿,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양","맛있어요!!
직원분들도 친절하세요","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",넘넘 맛있어요 곱창의 신세계 입안에서 살살 녹아요  마지막 볶음밥은 계란 깔아줘서 넘 고소하구요~^^ 강추,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양","27년 인생 살면서 인생곱창 을 먹었습니다  
대박나세요!","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",좋아요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",ㅐ,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",좋아요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",엄청맛있어용!!!,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",곱창도 너무너무 맛있고 볶음밥도 코로 들어가는지 입으로 들어가는지 모르게 먹었어요 앞으로도 자주 오고 싶어요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양","맛있어요
김치가 없어서 아쉽지만 사장님 너무 친절하시고 노량진에서 곱창먹을곳 없었는데 맛있게먹었습니다🥰👍","서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",맛있어요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",잡내가 없고 맛있네요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",너무 마싯어요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",곱창 최고! 내 인생 최고의 음식 곱창,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",사장님 친절하시고 맛있어요 bb,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",친철하시고 곱창에 곱도 많고 오래간만에 맛난 곱창먹고 왔습니다  추천합니다 가보세요~~^^,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",그냥그래요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",좋아요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",곱창 맛집!,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
장승황소곱창,"곱창,막창,양",맛있어요,"서울특별시 동작구 장승배기로 135 (노량진동, 1층, 4호)",1건
인쌩맥주 이수역점,"맥주,호프","맥주는 맛있는데 ..
안주 맛이 쏘쏘해요 ㅠㅠ양은 많은데 아쉬워요...","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","가성비좋아요 
안주도 맛있고
얼음생맥주는 짱!!","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","맛있어요!!
까르보치킨 짱맛!!","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",튀김쥐포 맛있음,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",아이셔에 이슬이 있어요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",:),"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",사람도 많지 않고 노래도 옛날노래 나와서 즐겁게 먹고 갑니다 !! 감사합니다 :),"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",안주맛잇게 먹엇어요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맥주맛 괜찮고 간단히 마시기도 좋아요. 이용수칙 재밌네요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",매장도 넓고 거리간격도 적당하고 맥주맛도 좋고 좋네요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",👍 👍,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",안주가 너무싸고맛잇어서 담에또갈려고요!! 근데 누가뭐래도 가성비갑!!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋어요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",바닥에 통채로 떨어진 옥수수... 새로 구워주셨어요! 완전 친절해요♡ 메뉴에 육포만 추가되면 완벽해지겠네요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿플레이스,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맛있어요!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맛있어요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",홍차주 처음 먹어봤는데 괜춘해용,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","마약옥수수 쫜득쫜득 존맛탱구리입니당 감자튀김도 맛있었어요! 닭강정은 고기식감이 물컹해서 개인적으로는 별로였어요! 주문하는 패드에 터
치가 잘 안먹어서 주문하는데 좀 고생했네요 ㅎㅎ","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",신천점에 있는 문어도 메뉴에 있음  좋겠어요~,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",저렴해서 손님들 많아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",갓성비요~~!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",가성비 좋고 맥주 시원하지만 안주는 완전 맛나거나 그렇지는 않...,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",멜론 짱 맛있어여~!~!~!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",추천입니다.,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","가성비 좋습니다!
안주도 맛나구용","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",ㅂ,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿뜨,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",저렴하고 좋은데 좀 시끄러워요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",자주오는곳인데 역시 직원분들 친절하시고 넘좋았어요 ㄹㅇ맛집,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",그냥 저렴하게 친구들이랑 갈 만한 요즘 번화가 가면 열댓개는 있는 흔한 맛과 분위기!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맥주랑 안주랑 다 맛있어요!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맛있고 분위기 좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","친절하고 깔끔하고 인테리어 이쁩니다
음식맛은 그냥 그래요
편해요","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","저렴한 맛에 2차로 가기 괜찮네요~ 코로나를 잊은 듯 사람이 바글바글 ㅎㅎㅎ 입장시 체온검사, 방문자명부 작성 등 꼼꼼하게 하고있어서 좋았어
요. 안주나 뭐 술은 무난하고요~","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",오늘도 인쌩맥주다녀옴 근데 앞에 눈사람잇음ㅋㅋㅋ 여기는 한겨울인가봄ㅋㅋㅋ 역시 여기는 다르네,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",오옹,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",무난무난 술마시기 좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",인쌩맥주 직원분들 너무 친절하시고 직원들끼리도 으쌰으쌰해서 파이팅넘치게 일하는모습이 보기좋은거같아요 음식도 되게 맛잇고 다음에 또 오고싶어요😝😝😝,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",가성비 너무 착하고 맛나요!! 쥐포튀김 추천!!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",인쌩맥주 이수점 직원들 너무 잘생기셨구 음식도 맛있구 너무 친절해서 좋았어요ㅎ 다음에 또와야지~,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",세상 핫하고 안주도 맛있어요 귯귯귯,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","너무너무너무 시끄러워서 귀 먹을뻔
그냥 제가 늙었나봐여.....","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",어리이들많음,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",백*비어+역*전할매 느낌ㅋㅋ 안주도 부담없고 무엇보다 생맥 최고,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",싸고 양많네요~,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",굿,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",조금 매장 자체가 어둡긴한데 그래서 분위기가 좋아요. 안주들도 다 맛있어요~,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",분위기 좋고 가격 저렴하고 너무 좋았어요!,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",얼음맥주는 맛있고 떡볶이는 별루..,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",주문을 모니터로 해서 편하네용,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",구우우우웃,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프","별점 0점은 안되나요...? 영수증 리뷰 처음써보네요 진짜 최악이에요 ㅠ 지나가다가 새로 오픈한거 같아 들어갔는데 닭똥집은 지우개처럼 딱딱하
고 쉰맛나고 짜파게티는 무슨 국물짜파게티인줄 알았어요 물이 흥건하고 면은 다 불어터졌고 엄청 배고팠는데 그냥 버리고 나왔어요 들어간지 1
5분도 안되서 나온거같네요..직원분들은 친절하신데 음식이 너무 심한거같아요;","서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",맛있어요~,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",메뉴 종류도 많고 좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋아요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",역전할머니 스타일.,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
인쌩맥주 이수역점,"맥주,호프",좋어요,"서울특별시 동작구 동작대로27다길 29 (사당동, 1층 107호)",0건
설빙 노량진점,빙수,민초빙수 넘 맛있어요👍👍 친절하시고 양도 많아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,설빙은 어디가나 시끌시끌~~~ ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,역시 설빙 👍🏻👍🏻,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,티라미슈 너무 맛있어요!!!,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,커피가 진짜 맛없어요 ^^ 사발커피 ㄴㄴ ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,크로플도 맛있어요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,인절미빙수  굿  더울때먹음 넘시원  사람은 너무많아서  돗대기 시장,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,설빙은 은근히 미숫가루라떼가 맛있답니다,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,매장이 넓어서 거리두기에 좋았던 것 같아요 떠들기 좋아요~,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,가성비 좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,"노량진역 근처에 있는 설빙.
매장이 넓은 편.","서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,포장하러 왔는데 가격이 너무 많이 올랐네요 흑 ㅠㅠ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,맛있게 잘먹었습니다:),"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,설빙 역시 맛있네요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,직원이 친절해요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,ㅈㅇㅇ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,맛있어요ㅎㅎㅎ 프리미엄 생딸기빙수입니다,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,사람많네요 ㅎㅎ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,"빙수 는 설빙이죠
담엔 오레오빙수 먹으러 걸께요","서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,자리가 많아서 좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿굿좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,★★★★,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요 ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,★★★★,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,마싯서요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요 ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,"칙촉빙수 진짜 존맛탱 초코빙수의정석느낌.
근데 겨울에 빙수먹는데 매장이 너무추워요 매장이 따듯하면 다먹겠는데 매장도 춥고 빙수도 차가운디저트라 중간에먹다가 추워서 다못먹음","서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요!,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,"망고파인애플빙수 먹었는데 색다르네요 
생과일이 아니라서 조금 아쉬웠어요 ","서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,매장이 넓어요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,넓어요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,친절해요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,매우 맛있고 친절함,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,친절하시고 음식이 깔끔하게 나와서 여러 가지로 다 좋았어요! 나중에 또 오겠습니다~~,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,뎡말맛잇썹!!!!!!!,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,좋아요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,빙수가 맛나요.종류도다양하고,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,맛있어요~! ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,겨울에는 설빙이쥬,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,넓어요,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,너무 맛있어요ㅎㅎ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,맛있어요~~!,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,ㅜㅜㅜㅜㅍ퓨ㅓㅓㅜㅜㅜㅜ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,.,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,굿,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,홓ㅎㅎㅎㅎㅎ호ㅗ,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,빙수존맛,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
설빙 노량진점,빙수,한여름의 크리스마스~ 인테리어가 좀 마니 아쉬워요  쑥찰떡설빙  괜찬은 맛^^,"서울특별시 동작구 노량진로 144 (노량진동, 외 2필지, 2층)",0건
