업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
응답하라1988,"맥주,호프",좋아요 ,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프","다양한 세계맥주 골라마시는 재미가 있네요.
사장님도 친절하세요^^",서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",좋아요 ,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",좋아요~,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",친절해요 ,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",굳,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",분위기는 그냥저냥 문제는 마른안주가 너무허접합니다 그리고 북어포인지 뭔지 마른포 먹고 다토했어요 ㅠㅠ,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",이야기 나누기 좋은 7080 감성,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",굿,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",굿~~,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",그냥그래요,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프","추억의 분위기가 재밌었어요 ㅋㅋ 보드게임도 준비돼있어서 즐기기 좋고 술뿐만아니라 음료수,차도 있어서  술 안드시는분들도 즐기며 게임하기
 좋아요 피자 정말 꿀맛이였어요",서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",좋아요,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",좋아요,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",의외로 괜찮은 호프집발견!,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프","잼나는 술집.계속 두리번 거리게 되는집.
옛날감성 퐁퐁^^",서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",서비스 좋아욥,서울특별시 동작구 사당로30길 148 (사당동),7건
응답하라1988,"맥주,호프",사장님이 친절하시고 서비스 안주도 잘 주시고 좋아여 옛날생각나고 레트로 느낌이 나고 그래서 괜찮아여 ㅋ,서울특별시 동작구 사당로30길 148 (사당동),7건
가야성,중식당,오랜만에 중식집 왔는데 진짜 너무 맛있고 사장님하고 직원? 분이 너무 친절하셔서 진짜 잘 먹고왔어요 !! 특히 중식당은 더러운곳이 많은데 여기는 너무 깨끗해서 믿고 맛있게 먹을수있었네요 !! 재방문의사 100% 입니다 !,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요!!탕수육 존맛,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"짜장면 깔끔하고 맛있네요
담에는 다른 메뉴도 먹어 봐야겠어요",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,바지락탕면 굿굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,아주 뭣같은 짱개집입니다 ㅋㅋ 500미터 거리에서 한시간 넘어서 오네요. 출발했다고 계속 거짓말만 합니다. 볶음밥에 짬뽕국물은 없구요 단무지만 주고 춘장이며 뭐며 없습니다. 맛도 진짜 없습니다. 잡채밥은 다 불어서 못먹을지경이네요. 절대 시켜먹지마세요.,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,깔끔하고 맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,주문 잘못받아놓고 죄송하다는소리도 안하구  음식가져가버린다..어어없네,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,원래도 맛집 지금도 맛집,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,중식이 부담스러울 땐 바지락탕면 추천,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요^^,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굴짬뽕 짜장면 탕수육 맛있게 먹었어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굳굳,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,탕슉 넘 비싸요ㅠㅠ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,짜장면 맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요 ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,조아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,짬뽕국물이 기깔남,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"아.. 진짜 너무 정신 없고 어수선함. 가족끼리 식당 운영 하시는거 같은데 서로 큰소리로 소리 질러대고, 짜증내고, 실갱이하고.. 요리가 아무리 맛
있어도 그런 분위기에서 먹으면 진짜 음식이 코로 들어가는 건지 입으로 들어가는 건지..체할거 같아서 중간에 그만 먹음... 맛있게 밥 먹으러 갔
는데 벌칙 받는 느낌임.. 무슨 도떼기 시장고 아니고.. 어휴..",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"강력추천하는 공간입니다
안정적인 편안함이
즐거운 시간을 보내게 해주었어요~",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛은 보통 내부는 깨끗 직원은 친절,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,짬뽕 먹었는데 너무 맛있었고 사장님도 너무 친절하셨어요 !! 매장도 깨끗하고 숭실대입구 근처 들릴일 있으면 무조건 한번씩 올거같아요 ! 찐맛집 입니다 ㅋㅋ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,점심메뉴 한참 고민하다가 가봤는데 아주 만족스러운 식사하고 왔습니다. 메뉴도 다양하게 있어서 친구들이랑 가도 딱히 의견을 나누거나 갈릴일이 없어서 좋네요 ㅋㅋㅋㅋ 가족들이랑 와서 함께 먹어도 좋을 맛집입니다,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"사장님이 매우친절하셨어요
음식들이 전부 맛있었고 서비스도 좋았어요
매우 만족스럽습니다",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"음식들이 전체적으로 간이 딱맞고 맛있어서
미친듯이먹은거 같네요 진짜 맛집인정입니다
여기서 드셔보세요 휘회안합니다",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"여기 맛집이에요 사장님이 매우 친절하셨고
음식도 맛있었고 서비스도 좋고 매장도 매우 깨끗했어요!",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"굿 맛잇네용 잘 먹고 왓어용 사장님
완전 친절하시고 좋아여 또 올게요~~",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"근처에 볼일있어서 방문하게되써영
중국요리 다거기서 거기라고 생각했는데
진짜 여긴 달라여 존맛탱 ㅠ ㅠ 취향저격...",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요 ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"탕수육이랑 군만두 넘 맛있게 먹었어요ㅎㅎ
위치도 지하철역 2번출구 바로 근처에있어서 접근성도 쉽고 식당 내부 인테리어도 깔끔해서 좋았습니다",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,하얀짬뽕  달달하니 어린이들이 좋아하겠어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"밥 먹으면서 한 잔하기 좋았습니다
너무 잘 먹고 갑니다",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요~,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요 감사합니다 자주이용 하겠습니다!!!ㅎㅎ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"[음식] 깔끔하고 맛있었어요. [위생] 화장실에서 볼일 보고 손 안 씻고 나가는 분이 계셨는데 알고보니 서빙하시는 분이더라고요. 다른 건 다 괜찮
았는데 오로지 이것 때문에 재방문 의사 없습니다.",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,주변 중식당 중에서 깨끗하고 맛도 괜찮아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿 좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,친절하고 맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,음식들도 신선하고 재료가 좋은듯 해요 짜장면위에 새우 너무 맛있어요 ㅎㅎ 다음에는 지인들이랑 와야겠어요~~,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,짜장면이랑 탕수육 너무 맛있게 잘 먹었어요~! 많이 친절하셨고 같이 방문한 지인도 맛있었대요! 방역도 잘되있어 좋았어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"너무 잘 먹고 갑니다요!! ㅎ
짬뽕이 얼큰하네요",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,자장면 맛있어용,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛집,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있는데 공간이좁네요.,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛 좋고 분위기 깔끔 합니다~!,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요 ~~^^,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요 ~~~^^,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요~^^,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있습니다.,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"간짜장 먹었습니다.
간이 진하진 않지만 먹을만 합니다.
간간하게 드시는 분들은 좋아할 듯 합니다.",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"중국집은 배달포함인 경우가 대부분이지만 아주가끔 배달업체 쓰는 경우가 있어서 물어봤더니 대답도 안하시고 바로 주소는요? 묻길래 주소알
려주고 주문했습니다. 배달대행이었으면 가까운거리라서 바로 먹으러 갔죠. 음식 도착했고 가야성에 전화했더니 죄송하대요. 끝입니다. 아니 돈 
냈으니 끝이라는건가요? 여기 동네사람들은 자기네가 다 배달대행 쓰는거 안다네요. 제가 모르니까 전화했잖아요! 솔직히 1회용 그릇에 ...",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있긴 한데 짜장 하나 먹으려 하는것도 30분 기다려야 함,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,싸지는않지만 맛나요!,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"근처 대학교를 졸업하고 직원으로 근무하면서 주로 배달로 이용했었어요. 근처로 이사오게 돼서 남자친구 데리고 홀에서 식사했는데 계산해준 
중년 여성과 젊은 여성 제앞에 손님들에겐 인사하고 저희한텐 인사한마디 없더라고요. 자주 이용했는데 기분상해서 앞으로 이용하지 않을거예요
. 맛도 전의 맛이 아니더라고요? 이런 중국집은 널렸으니 안가면 그만이죠. 초심잃고 맛변하고 서비스 불친절하면 손님잃는걸 모르나봐요....",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있긴함.. 요즘은 친절해짐.,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛나요 ㅎㅎㅎ,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있는데 점심때 주문이 너무 많은듯,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛있어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,굿,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"20분이 넘도록 안나오는탕수육...처음엔 좀 걸리겟거니 했는데... 밥 다 먹어가는데 도무지 나올생각을 안해, 주방쪽을 보니 직원분들  다쉬시네요
? 혹시나해서 언제나오냐 여쭤봤는데... 그제서야 잠시만요~ 확인하는척 주방으로 들어가서ㅋㅋ가스틀으시더라구요?? 워어어어억 하는 웍 달구
는소리 ㅋㅋ에이 설마... 하고 또 기다렸어요.. 혹시라도 깜빡하셨다면 제가 여쭤봣을때, 죄송하다고 깜빡했다고 금방 해드리겠다고 하셨으...",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"짬뽕.탕수육 맛있으나 
볶음밥은 비추 .. 먹다 남김 
간이 하나도 안되어있고 쓴맛이남",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"자짱면 먹음 ... 근데.... 짜고    면도 삶아놓은지  오래되었나  아니면   다른데  다니시고  오셨나  퉁퉁 불어서  다먹지 못하고  버림   간을 잘 못맞추시는것  같았음
매장에서  먹는거랑 주문해서  먹는 거랑 다른가요?",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛나요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"서비스 정신 최악 소수 손님을 호구로 봄 4명이서 방문했는데 앉은 테이블이 어쩌다보니 에어컨 대각선에있는 자리였습니다. 한창 맛있게 먹고있
는데 에어컨 바람이 저희 테이블쪽으로 고정되고 아주 차가운 바람이 강풍으로 와서 4명이 전부 덜덜 떨면서 먹다가 너무 힘들어 사장님께 에어
컨 바람 방향을 바꿔줄 수 있냐고 요청 했습니다. 사장님이 자기들이 에어컨 바람나오는 곳에 앉아놓고 왜 그러냐고 타박을 하셨고 주문전...",서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,내가 돼지라 그런가 양이 좀 적은편,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,메뉴들이 다 맛있네요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,고추잡채밥맛있네요. 다만 짬뽕 국물이 미지근해서 아쉬웠어요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,맛이 일년전보다 못해진걸 왜 일까요?,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,좋아요,서울특별시 동작구 상도로62길 33 (상도동),1건
가야성,중식당,"마라차돌짬뽕이👍🏻👍🏻👍🏻
탕수육도 고기가 도톰도톰 최고다👍🏻",서울특별시 동작구 상도로62길 33 (상도동),1건
치킨매니아,"치킨,닭강정",좋아요,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",친절해요,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정","SNS 홍보글 보단 별로지만 맛나요!
근데 양념 튀김옷이 넘 두껍다는 ㅠㅜ",서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",ㅂㅌ,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",맛이  좋습니다,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",너무 맛있어요:),서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정","떡뽁기 양이 적고
치킨은 덩어리가 너무 크다",서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",새우순살은 사랑입니다! 생맥도 맛있어요,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",친킨매니아 맛있어요~~,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정","1.25L 콜라가 3000원
맛잇어요",서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",치킨매니아 치킨👍👍👍👍🤤,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정","닭껍질 존맛!
떡볶이는 좀 맵갸😣",서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",굿,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",굿,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",굿,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정","새우치킨은 사랑입니다💕
너무너무 맛있어요!",서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",후라이드가 맛있어요!!,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",Good,서울특별시 동작구 상도로61길 48 (상도동),0건
치킨매니아,"치킨,닭강정",맛나요,서울특별시 동작구 상도로61길 48 (상도동),0건
불백쌈밥,쌈밥,너무 존맛탱 사장님도 친절하시고 음식도 너무맛있고 맨날먹고싶은 맛집🔥❗️ 나만알고싶은 맛집❗️🔥,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,"음식은 맛있습니다. 청결도 준수한 편이구요. 다만 가게 안에 직원 1명만 있을때는 정말 화가 나더라구요. 요즘 지나가다 들어가는 사람 몇이나 
있을까요 이거 먹으려고 멀리서 걸어갔는데 평일 점심시간 피크 때 두분이서 일해도 모자라던 가게가 홀 파악 전혀 안되는 주방직원이 오래 걸린
다고 말하는데 어이가 없더라구요.  그리고 종종 쌈채소 하나가 떨어졌다고 없이도 괜찮냐고 물어보고 팔던데 가게에서 음식에 지정한 가...",서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛있게 먹었습니다,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛있어요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛있어욤,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,"7천원에 이정도면 만족스러워요
된장찌개도 맛있어요👍🏻",서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,친절은 모르겠지만 굿,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,진짜 맛있어요 집앞에 있는게 너무 행복한 맛집입니다,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋습니다,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,"음식도 빨리나오고 반찬도 꽤 있네요. 맛은 괜찮았는데 너무 짜요. 물론 싱겁게 먹는 편이긴 했는데 정말 너무 짰어요. 짜게 드시는 분들도 짜다고
 할 정도...",서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛있어요!!,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,ㄱ,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,집밥처럼 맛있어요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛집이네요 너무 맛있어요 💕😆,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,조아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛굿,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,좋아요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,친절하시고 가격도 합리적이고 좋아요!,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,과하지 않은맛 하지만 부족하지않는맛 맛있게 잘먹었습니다,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,계란찜이랑 된장찌개까지 같이 줘서 넘 맛있어요~,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,쌈밥도 맛있지만 부대찌개도 맛있어요 ♡,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,불맛도 좋은데 너무 짠맛만 강조되는것같아요~약간 단맛을 더하면 더 맛있을듯,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,굿,서울특별시 동작구 노량진로8길 31 (노량진동),1건
불백쌈밥,쌈밥,맛있어요,서울특별시 동작구 노량진로8길 31 (노량진동),1건
샤로스톤(숭실대점),"스테이크,립",갈비살 진짜 맛있습니다-! 메뉴 선택 잘 못하시겠다 하면 갈비살 드세요 부드럽고 맛나요!!! 안심은 담백한 맛 좋아하시는 분 추천! 두 테이블만 있었는데 일하시는 분이 여유가 없으신지 질문에 답을 하거나 응대하는데 친절하지는 않으셨어요.. 전반적으로 고기 퀄리티와 SNS 인증을 통한 서비스 에이드가 좋았어요 :),서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립","고기양에 비해 저렴하고 맛도 좋았어요~ 근데 조금만 더 친절하면 좋을듯요. 불친절하다는게 아니라 넘 무뚝뚝했어요. 같이 간 동료들도 다 남 무
섭다고 ㅠ",서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립","매장이 넓지는 않지만 철판에 고기를 구워먹는다는 점~~ 스테이크를 맛볼수 있다는 점이 좋아요. 하우스와인도 5천원이라는 저렴한 가격에 맛볼
수 있었고 은근 배불러요 고기에 간이 안되어 있어서 소스에 찍어먹기 좋아요 생각보다는... 쑈쑈 했어요 갈비살 추천드려요. 단품보다는 세트메
뉴가 좋을듯요~~^^",서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",간단하게 스테이크 먹기 좋은거같아요 👍,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",가성비 좋고 부드러운 고기 맛나게 먹었어요!!,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",가성비 갠차나요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",담백하고 부담스럽지 않은 맛입니다,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",갈비살.등심.잘먹었어요.,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",진짜 스테이크집하면 여기밖에 생각안나요 가격도 맛도 최고😭❤❤❤,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",맛있어요! 오픈시간 딱 맞춰가서 제대로 먹었네요!,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",맛있어요!!,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립","갈비살 1,000원 올라 17,000원",서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",안심진짜 맛있어요!!! 몇번의 도전끝에 드디어 안심맛봤네요 매쉬포테이토와 곁드리니 더 좋았어요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",썰어먹기가 힘들었지만 맛은 있었습니다. 등심은 약간 힘줄이 있어서 갈비살이나 안심같이 부드러운 고기가 더 맛있습니다,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",꽃갈비살 맛있어요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",가성비 좋고 맛있어요. 친절한건 잘모르겠어요 많이 바빠보이세요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",맛있게 잘 먹었습니다!!,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",갈비살 16000원,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",샤로수길 보다 넓어서 좋아요 !,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",맛있어요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",부채살 맛있어요♡고기먹고싶을때마다 갈래요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",사장님이 무뚝뚝하시긴 하지만... 고기는 정말 맛있어요!!! 저는 등심보단 갈비살 추천드려용 레모네이드도 너무 맛있어요!,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",가게가 좁아 테이블도 작지만 고기는 언제나 맛있어요 그러고보니 양도 적긴함...,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",,서울특별시 동작구 상도로61길 8-2 (상도동),0건
샤로스톤(숭실대점),"스테이크,립",좋아요,서울특별시 동작구 상도로61길 8-2 (상도동),0건
